i1960, 3.0, , 4.0, , 4.0, 4.0, 1.0, 4.0, , 4.0, , 5.0, , 4.0, , 4.0, 5.0, 5.0, , 4.0, 5.0, 5.0, 4.0, , , , , , , , 4.0, , , , 4.0, , 4.0, , 4.0, 4.0, 4.0, , 5.0, , , 3.0, , 4.0, 4.0, 4.0, , 5.0, , , , , 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, , 5.0, , 4.0, , , , , , , 4.0, 4.0, , 5.0, 4.0, , , , , 5.0, , , , , , 3.0, 5.0, 5.0, 4.0, , , 4.0, 5.0, , , , , 
i1961, 5.0, 3.0, 3.0, 5.0, 4.0, 4.0, 3.0, 2.0, 5.0, 3.0, 4.0, , 4.0, 5.0, 5.0, 4.0, 3.0, , 4.0, 4.0, 3.0, 3.0, , 5.0, 3.0, , 5.0, , , 4.0, 4.0, 2.0, , , 5.0, 3.0, , , 5.0, 3.0, 4.0, 5.0, 4.0, , , , 3.0, , 4.0, , 3.0, 4.0, 3.0, , 5.0, , , 4.0, , 4.0, , , 3.0, , , 4.0, 4.0, 4.0, 4.0, 5.0, , , , , 5.0, , , 4.0, , , 5.0, , 3.0, , , , , , , 5.0, 4.0, 4.0, 3.0, , 4.0, 5.0, 5.0, , 4.0, , 
i1962, 5.0, , , 3.0, 3.0, 5.0, 3.0, , , 5.0, 5.0, 3.0, 5.0, , , 4.0, , 2.0, 3.0, 3.0, 4.0, 2.0, 4.0, , 4.0, , 4.0, , , , 3.0, 4.0, , , , , 4.0, , 3.0, , 3.0, 5.0, 4.0, , , , , , 5.0, 2.0, , 4.0, 3.0, , 3.0, , , 4.0, , 5.0, , 4.0, 3.0, , , , , 5.0, , , , , , , , , 5.0, 4.0, 4.0, , 5.0, , 4.0, , , , , , , 5.0, 5.0, 3.0, 4.0, , 3.0, 5.0, 5.0, , 4.0, , 5.0
i1963, 4.0, , , , 5.0, , , 4.0, , , , , , , 5.0, 4.0, , , , , , , , , , , , , , , 4.0, , , , , 3.0, 4.0, , 5.0, 3.0, , 5.0, , , , , , , , , , 4.0, 5.0, , , , , , , 3.0, , , 5.0, , 4.0, 3.0, , 4.0, , , , , , 5.0, , , , 5.0, , , , , , , , , , , , , 3.0, , , , 3.0, 5.0, , , 4.0, , 
i1964, 4.0, , , , 4.0, , , 2.0, , , , , , , 3.0, 4.0, , , 4.0, , , , , , 4.0, , , , , , , , 3.0, , , , 4.0, , 5.0, , 4.0, , , , , , , , 5.0, , , 4.0, , 3.0, , , , , , , , 4.0, , , , 4.0, , 5.0, , , , , , 5.0, , , , , , , 2.0, , 5.0, , , , , , 4.0, , 5.0, , 5.0, , , 4.0, 4.0, , 5.0, , 
i1965, 2.0, , , , 4.0, , , 2.0, , , 3.0, , , , , 4.0, , , , , , , 3.0, , 3.0, , , , , , 4.0, , , , , 3.0, , , 5.0, , , , , , , 3.0, , , 5.0, , 5.0, 4.0, 2.0, , , , 3.0, 3.0, , , 4.0, , 4.0, , 5.0, , , , , , , , , 5.0, , , , 4.0, 2.0, , , , 4.0, , , , , , , , , , 2.0, , , 5.0, 4.0, , 4.0, , 
i1966, 5.0, 3.0, 3.0, , 4.0, 3.0, , , , , 4.0, , , , 5.0, 4.0, , , , , , 5.0, , , , , , , 4.0, , 4.0, , , 2.0, , , 4.0, , 3.0, , 2.0, , , , , 3.0, , , , , 5.0, 4.0, 5.0, 4.0, , , 2.0, , , , , , , , , , , , , , , , , , , , , 3.0, , , , , 3.0, , , , , , , , 3.0, , 3.0, , , , 4.0, , , , 
i1968, 4.0, , 3.0, 4.0, 5.0, 4.0, 2.0, 3.0, 5.0, , 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 1.0, 3.0, 3.0, 4.0, , 4.0, 4.0, , 4.0, , 4.0, 3.0, 2.0, 5.0, , , , , 5.0, 3.0, 4.0, , 5.0, 3.0, 3.0, , 4.0, , 4.0, , , , 3.0, 1.0, , 4.0, 5.0, 4.0, , , , 4.0, 5.0, , , , 3.0, , , 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, , 4.0, , , , , 5.0, 5.0, 3.0, , , 1.0, , , , , , 4.0, 5.0, 3.0, , 4.0, , 4.0, 5.0, 5.0, , , , 4.0
i1969, 3.0, , , , , , 1.0, , , , , , , , , , , , , 1.0, , 1.0, , , , , , , , , , , , , 3.0, , , , 2.0, , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , 4.0, , , , , 
i1970, 3.0, , , , , , 1.0, , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , 4.0, , , , , 
i1971, 3.0, , , , , 3.0, 1.0, , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , 4.0, 1.0, , , , 
i1972, 2.0, , , , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , 3.0, , , , , 
i3914, 4.0, , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, 5.0, , , 4.0, , , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , 
i1982, 3.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, , , , , , , , , , , , , , , , , , 4.0, , , 3.0, , , , , , , , , , , 5.0, 5.0, 2.0, 4.0, , , , , 3.0, , 4.0, 2.0, , , 3.0, , , , , , , , 4.0, , , , , , , 5.0, , , , , , , , , 3.0, 2.0, , , , , , , , , , , , , , , 4.0, , , , , , 4.0, , 
i3910, 5.0, , , , 5.0, , 1.0, , , , , 5.0, 5.0, , , , 2.0, , , , , 1.0, , , , , , 3.0, 5.0, , , , 4.0, , , 2.0, , , 5.0, 5.0, , , , , , , , , , 3.0, , , 5.0, 1.0, , , , 3.0, , , , , , , 4.0, , , 5.0, , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , 
i1991, 4.0, , , 4.0, 3.0, 3.0, 1.0, , , , , , , , , , , , , 2.0, , , , , , , , , , , 1.0, , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , 5.0, , , , , 
i1994, 4.0, 4.0, 3.0, , 4.0, 4.0, , 3.0, , 3.0, 5.0, , 3.0, 1.0, 4.0, , , , , , , , 3.0, , , , , 3.0, 4.0, , , , , , 4.0, 2.0, , , 5.0, , 4.0, , 4.0, , , 3.0, 4.0, , 3.0, , 4.0, 4.0, 3.0, , , , 3.0, , 2.0, , , 4.0, , , , 4.0, , 5.0, 5.0, , , , , , 3.0, , 4.0, 5.0, , , 4.0, , 4.0, , 4.0, , , , , 5.0, 4.0, , , , 3.0, 5.0, 4.0, , 3.0, , 5.0
i1995, 2.0, , , , 2.0, 2.0, , , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , 2.0, , , , , , , , , , , 
i1997, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, , 4.0, , , , , 4.0, 3.0, , 4.0, , , , 2.0, 4.0, , , , , 3.0, , , , , , , 4.0, 3.0, 4.0, , 5.0, 5.0, 5.0, 4.0, , , , , 5.0, , , 4.0, , 5.0, 2.0, , , , , 4.0, , 1.0, 5.0, 5.0, 5.0, , 5.0, 4.0, , 3.0, 5.0, , , 5.0, 5.0, 5.0, 4.0, , , 5.0, , 5.0, , , 4.0, 5.0, , , , , 3.0, 5.0, , , 3.0, , , 5.0, , , , , 
i1998, 1.0, , , 1.0, 3.0, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.0, 1.0, , , , , , , , , , 2.0, , 2.0, , , , , , , , , 3.0, , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , 1.0, , , 3.0, , , , , 
i1999, 1.0, , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.0, , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , 4.0, , , , , 
i2000, 4.0, 3.0, 3.0, 4.0, 5.0, 4.0, 1.0, 1.0, , , 5.0, , 3.0, 1.0, , 4.0, , 4.0, 4.0, 2.0, 3.0, 1.0, , , 5.0, , 4.0, , , , , , , , 4.0, 3.0, 3.0, , 5.0, , 2.0, 4.0, 4.0, , , 3.0, 4.0, , 2.0, , 4.0, 4.0, 4.0, , , , 4.0, 3.0, , , , 3.0, 3.0, , 4.0, 3.0, 4.0, 4.0, , , , , 3.0, , 4.0, , , 4.0, 4.0, , , , 3.0, , , , , , , , 3.0, , 4.0, , , , , , 5.0, , 
i2001, 4.0, 1.0, 3.0, , , 3.0, 1.0, 1.0, , , , 3.0, 3.0, 1.0, , 3.0, , , 3.0, 2.0, , 1.0, , , 4.0, , , , , , , , , , , , , , 4.0, , 1.0, 4.0, 3.0, , , , , , , , 5.0, 3.0, 3.0, , , , , 2.0, , , , , 3.0, , 3.0, , , 3.0, , , , , , , , , 4.0, 3.0, , , , , , , , , , , , , , , , , , 3.0, , , 4.0, , 
i2002, 3.0, , , , , 3.0, , , , , , 3.0, , , , , , , 3.0, , , , , , 4.0, , , , , , , , 3.0, , , , , , , , 1.0, , , , , , , , , , , 3.0, , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , 3.0, , 4.0
i2003, 3.0, , 4.0, , 3.0, 3.0, 3.0, , , 3.0, , , , 2.0, , , 2.0, , 3.0, 4.0, , 2.0, , , 2.0, , , , , 3.0, 1.0, , , , , , 4.0, , 5.0, 1.0, , , , , , , , , 3.0, , 1.0, , , , , , , 3.0, , , , , , , 3.0, 3.0, , , 4.0, , , , 1.0, 4.0, , , 4.0, 4.0, , , 2.0, , , , , , , , , , 3.0, , 2.0, , , 4.0, 4.0, , , , 
i2005, 2.0, , , , , 4.0, 2.0, , , , , , 4.0, 3.0, , , , , , 2.0, , 3.0, , , , , , , 4.0, , , , , , , , , , 2.0, , , , 3.0, , , , , , , , , , 3.0, , , , , 4.0, , , , , , , 2.0, , , 4.0, 4.0, , , , , , , , , 4.0, , , 3.0, , , , , , , , , , 4.0, , 2.0, , , , 4.0, , , , 
i2006, 4.0, , 3.0, , , , 3.0, 2.0, , , 4.0, , 3.0, , , 3.0, , 3.0, , , , , , , , 3.0, , , , , , , 3.0, , , , 4.0, , , , 3.0, , , , , 3.0, , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , 3.0, , , , , , , 2.0, , 4.0, , , 4.0, , , , , 4.0
i2007, 3.0, , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , 3.0, , , , 
i2008, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2009, 3.0, 3.0, 4.0, , 4.0, , 3.0, , , , , , , , , 3.0, , , 3.0, , , , , , 3.0, , , , , , , , , , , , 3.0, , 4.0, 3.0, , , , , , , , , , 3.0, , , , , , , , , , , , , , , 4.0, , , , , , , , , 4.0, , , , , , , 2.0, , 4.0, , , , , , , , , , , , 3.0, 5.0, , , , , 
i2010, 4.0, , , , 4.0, , 3.0, 5.0, , , , , , , , 4.0, , , , , , 4.0, 4.0, , , , , , , , 5.0, , , , , 5.0, , , , 5.0, , , , , , , 5.0, , , , , , , , , , , , , , , , , , 5.0, , , , , , , , , 5.0, , , , , , , , , , , , , , , 4.0, , 4.0, , , , , , , , , , 
i2011, 3.0, , , 4.0, 4.0, 2.0, 2.0, 4.0, , , , , , 1.0, 4.0, , 2.0, , 3.0, 3.0, 4.0, 2.0, , , , , , , , , 4.0, , , , , , , , 5.0, , 1.0, , 2.0, , , , 3.0, , 4.0, , 4.0, 4.0, , , , , , 4.0, , , , , , , 4.0, 3.0, , , , , , , , , , 3.0, 3.0, 4.0, , 2.0, 3.0, , , , , , , , , , , , 2.0, , 3.0, 4.0, 2.0, , 2.0, , 
i2012, 4.0, , 3.0, , 3.0, 4.0, 1.0, , , , , , 3.0, , , , , , , , , 2.0, , , , , , , , , , , 3.0, , , , , 3.0, 4.0, , 1.0, , , , , , , , , , , , , , , , , 3.0, , , , , , , 4.0, 3.0, , , , , , , , 1.0, , , 5.0, , , , , , , , , , , , , , , , 4.0, , , , , , , , 4.0
i2013, 3.0, , , , 5.0, , 4.0, 4.0, 3.0, 4.0, , , , , , 4.0, , , , 3.0, , 2.0, 3.0, 3.0, 4.0, , , , , , , , , 3.0, 4.0, , 3.0, , 5.0, , , 3.0, , , , , , , 4.0, 4.0, , , , 3.0, , , , , , , , 4.0, 3.0, , , , 4.0, 4.0, , , , , , , 3.0, , , 4.0, , , 3.0, , 4.0, , , , , , , , 4.0, , 3.0, , 2.0, 5.0, , , 3.0, , 
i2014, 3.0, , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , 2.0, , 4.0, , , , , , , , , , , , , , , , , , 
i2015, 4.0, , , , 4.0, , , 3.0, , 5.0, , , , , , , , 4.0, , , , 4.0, , , 4.0, , , , , , , , , , , , 2.0, , 4.0, , 2.0, , , , , , , , 4.0, , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.0, , , , , , , , , , , , 2.0, , , 4.0, , , , , 
i2017, 3.0, , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2018, 5.0, , 4.0, , , , , 3.0, , , , , , 1.0, , 4.0, , , 5.0, , , , , , 5.0, , , , , , , , , , , , , , 4.0, 5.0, 2.0, , , , , , , , 5.0, , , 4.0, 4.0, , , , , , , , , , 3.0, , , , , 5.0, , , , , , , , , , , , , , , , , , , , , 4.0, , 5.0, , 3.0, , , 5.0, 5.0, , , , 
i2019, 5.0, 4.0, , 5.0, 4.0, 5.0, 1.0, 5.0, , 5.0, , , , , , 5.0, , , , , , , 5.0, , , , , , , , 5.0, , , , , 4.0, , , 4.0, , 2.0, , , , , , 4.0, , , , , , 3.0, , , , , , , , 5.0, , 5.0, , 5.0, , , , , , , , , 5.0, , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , 
i2020, 5.0, 4.0, 3.0, 5.0, 5.0, , 5.0, 4.0, , 5.0, 4.0, , 1.0, 4.0, 5.0, 4.0, , 5.0, 4.0, 4.0, , 5.0, 4.0, , , , 5.0, , 4.0, 5.0, 3.0, 5.0, 5.0, , , 4.0, 4.0, , 4.0, , 5.0, , 5.0, , , , , , 5.0, , 5.0, 4.0, 2.0, , , , , 4.0, , 2.0, , 5.0, 4.0, , , 4.0, 5.0, 4.0, 5.0, , , , 5.0, , 4.0, , 5.0, 4.0, , 2.0, , , 4.0, , , , , , 4.0, 5.0, 5.0, 4.0, 3.0, , 5.0, 4.0, 4.0, , 3.0, , 
i2021, 3.0, , , , 3.0, , , , , , , , , 2.0, 3.0, , , 2.0, 2.0, 4.0, , , , , , , , , , , 3.0, , , , , , , , 1.0, 3.0, , , 2.0, , , , , , 1.0, , 3.0, , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , 5.0, , , , , , , , 2.0, , 3.0, , , , 4.0, , , , 
i2022, 5.0, , , , 4.0, 5.0, 2.0, , , 5.0, , , 1.0, 4.0, , , , 3.0, , 3.0, , 4.0, , , , , , , , , 5.0, , , , 3.0, 2.0, 4.0, , 4.0, 5.0, 5.0, , 3.0, , , , , , 4.0, 1.0, 2.0, 4.0, 2.0, , , , , , 4.0, , 4.0, , , , 5.0, , , , , , , , 4.0, , , , 3.0, 3.0, , , , , 5.0, , , , , , , 4.0, , , , , , 3.0, 5.0, , 1.0, , 
i2023, 2.0, , , 3.0, , 3.0, 2.0, , , 3.0, , 4.0, 4.0, 1.0, , 3.0, , 4.0, 4.0, , , 3.0, , , , , , , , , , , 3.0, , , , 3.0, , 3.0, , 1.0, 3.0, , , , , , , , , 3.0, , , , , , , 3.0, , , 2.0, , , , , 4.0, , , 4.0, , , 5.0, 2.0, , 3.0, , 3.0, , , , 5.0, , , , , , , , , , 4.0, , 2.0, , , 5.0, , , 3.0, , 5.0
i2024, 4.0, , 2.0, , 4.0, , 3.0, , , , , , , 2.0, , , , , , 3.0, , , , , , 1.0, , , , 4.0, , , 3.0, , , , , , , , , 3.0, , , , , , , , , , 4.0, 5.0, , , , , 2.0, , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2025, 4.0, , 2.0, 4.0, , , , , , , 3.0, 3.0, 1.0, 3.0, 4.0, , , , , 4.0, , , , , , , , , 4.0, , , , 3.0, , , 3.0, 3.0, , 4.0, , , , , , 4.0, , , , , , , , , , , , , 3.0, , , , , , , , 3.0, , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , 4.0, , , , , 3.0
i2027, 3.0, , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2028, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 2.0, 3.0, , 3.0, 5.0, 3.0, 5.0, 5.0, 4.0, 3.0, , , 4.0, , 4.0, , 4.0, , 5.0, , 5.0, 4.0, 2.0, 4.0, 5.0, , 5.0, 2.0, 5.0, 3.0, 4.0, , 5.0, , 5.0, 4.0, 5.0, , 3.0, , 5.0, , 5.0, , 4.0, 3.0, 5.0, 4.0, , , , 3.0, 4.0, , , , , , 4.0, 4.0, 4.0, 4.0, 3.0, , , 3.0, , 2.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0, 5.0, , , 5.0, 3.0, 5.0, , , , , , 4.0, 3.0, , 4.0, , 5.0, 3.0, 4.0, 4.0, 5.0
i2029, 4.0, , 3.0, , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , 5.0, , , , 4.0, , , 3.0, , , 3.0, , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2034, 2.0, , , , , , 2.0, , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , 1.0, , , , , , , , 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , 4.0, , , , , , , , , , 
i2037, 3.0, , , 3.0, , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i3897, 5.0, , , 4.0, 4.0, , 3.0, , 3.0, 4.0, , 4.0, 4.0, 3.0, 4.0, 3.0, , , , , 5.0, , 4.0, 5.0, 4.0, , , 4.0, 4.0, , , , 4.0, , 5.0, 3.0, , , 5.0, 3.0, 4.0, , , , , , , , , 2.0, , 5.0, 4.0, 4.0, , , , 4.0, , , , , , , 5.0, 5.0, 5.0, 4.0, 5.0, , , , , 5.0, 5.0, 5.0, 5.0, , 4.0, 3.0, , 3.0, , 5.0, 3.0, , , 4.0, , 5.0, 3.0, , 4.0, , , , 5.0, , 3.0, , 
i2043, 4.0, , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2044, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i3896, 3.0, , , , , , , , , , , , 3.0, 4.0, , , , , , , , , , , , , , , , 4.0, , , 3.0, , 1.0, 2.0, , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2047, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2049, 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2050, 1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2053, 3.0, , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0
i2054, 3.0, , , , 4.0, 4.0, 3.0, , , 4.0, , , , 1.0, , , , 2.0, 3.0, , , 2.0, , , 4.0, , , , , , , , 4.0, , , , 4.0, , 3.0, , , , , , , , , , 4.0, , , 3.0, , , , , , 3.0, , , , , 3.0, , 5.0, 3.0, , , 4.0, , , , 2.0, , , , , 4.0, , , , , , , , , , , , , , , 2.0, , , , 3.0, , 3.0, , 
i3736, 5.0, , 4.0, , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2058, 4.0, 3.0, , , 3.0, 5.0, , , , , 3.0, , , 2.0, , , , 4.0, 4.0, , , , , , 4.0, 1.0, , , , , , , , 1.0, , 2.0, 4.0, , 2.0, 3.0, 2.0, , , , , 4.0, , , , , , 4.0, 2.0, , , , , 3.0, , , , , , , , 3.0, , , , , , , , 3.0, , , , 2.0, , , , , , , , , , , , , , , 4.0, , , 5.0, 4.0, , 2.0, , 4.0
i2059, 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , 3.0, , , , , , , , , , 4.0, , , , , , , , , , , , , , 2.0, , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , 2.0, 4.0, , , 3.0, , , , 
i2060, 3.0, , , 4.0, 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2065, 5.0, , 3.0, 5.0, 3.0, 3.0, 3.0, 4.0, , 4.0, 4.0, , , , , 3.0, , , 3.0, 4.0, , 2.0, , , 4.0, , , , , 4.0, , 4.0, , , , 3.0, 4.0, , 4.0, 3.0, , 4.0, , , , , , , , 4.0, 4.0, 4.0, 5.0, , , , 3.0, 5.0, , 2.0, , 4.0, , , , 3.0, , 5.0, , , , , , , 4.0, , , 4.0, , , , , 4.0, , , , , , , 3.0, 3.0, , 3.0, , , 3.0, 2.0, , 2.0, , 
i2066, 5.0, , 4.0, , 4.0, , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , 5.0, , 
i2067, 3.0, 3.0, 3.0, , 4.0, , 1.0, 4.0, , 3.0, , , , , 4.0, 5.0, 4.0, 5.0, 3.0, , 4.0, , , , , , , , , , , , 5.0, , , , , , 5.0, , 5.0, , , , , , 3.0, , 5.0, , , 4.0, 5.0, , , , 5.0, , , 2.0, , , 3.0, , 4.0, , , , , , , , 5.0, , , , , , , , , , , , , , , , , 5.0, 5.0, 3.0, 4.0, , , , 4.0, , 4.0, , 
i2068, 5.0, , 3.0, , , , 1.0, 2.0, , , , , , , , 3.0, , , , 4.0, , 5.0, , , , , , , , , 4.0, , , , , 4.0, , , 5.0, 5.0, , 4.0, , , , , , , , , 1.0, , , , , , , , , , , , , , 4.0, , , , , , , , , , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , 
i2069, 4.0, , , , 5.0, 4.0, , 2.0, , , , , 4.0, 1.0, , , , , 5.0, , , , , , 5.0, , , , , , , , , , , , 3.0, , 4.0, 4.0, , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , , , , , , , 5.0, , 3.0, , , 4.0, , 5.0, , , , , 4.0, , , 5.0, , 4.0, , , , , , 3.0, , 
i2070, 4.0, 4.0, 2.0, , 5.0, 4.0, 2.0, , , 4.0, , , , , , 4.0, , , 3.0, 3.0, 5.0, 4.0, , , 5.0, , , , , , 4.0, , , 2.0, , , 4.0, , 5.0, , , 5.0, , , , , , , 4.0, 2.0, , , 4.0, , 4.0, , , , , , , 5.0, , , 4.0, 4.0, , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , 4.0, , 5.0, , , , 5.0, , 
i2071, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, , , , , , , , 4.0, , 3.0, , , , , 4.0, , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, 4.0, , , , , , , 5.0, , , , , , , , , , , 4.0, , , , , , 4.0, , , , , , , , 4.0, , , , , , 5.0, , 2.0, , 
i2074, 2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.0, , , , , , , , , , , 3.0, , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
i2075, 5.0, , , , 3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.0, , , , , , , , 
i2076, 3.0, 3.0, 3.0, 4.0, 5.0, 4.0, 2.0, 5.0, 4.0, , 5.0, 4.0, 1.0, 3.0, , 4.0, 4.0, 4.0, , 4.0, , , 2.0, , 5.0, , 4.0, , , 4.0, 5.0, , , , 1.0, 3.0, 4.0, , 4.0, 5.0, 2.0, , , , , , , , 4.0, 5.0, 5.0, 4.0, 3.0, , , , , 4.0, , , 5.0, , 3.0, , 4.0, , , 2.0, , , , 5.0, 4.0, , , , 4.0, 4.0, , 4.0, , , 5.0, , , , , , , 5.0, 5.0, , 3.0, , , 5.0, 5.0, , 4.0, , 
i2077, 4.0, , , 4.0, , , , , , , , , 4.0, , , 3.0, , , , , , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , 3.0, , , , , , , , , 3.0, , , , , 4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
